business_id,transaction_id,transaction_type,trans_time_stamp,metro_location,trans_amount,avail_credit,account_age,income_bracket,industry,is_fraud
789,2961,Utilities,2023-06-13 20:28:03.604933,Chicago–Naperville–Elgin,196.64733418392765,33523.664990159436,460,250k - 500k,"Agriculture, Forestry, And Fishing",0
887,3020,Vendor Payments,2024-09-23 20:28:03.605142,Los Angeles–Long Beach–Anaheim,17.988585634862275,48901.44864765847,214,0 - 250k,"Finance, Insurance, And Real Estate",1
648,4940,Utilities,2024-05-20 20:28:03.608700,Dallas–Fort Worth–Arlington,950.9126923240481,43641.22061839294,319,500k - 1m,"Agriculture, Forestry, And Fishing",0
7,3262,Vendor Payments,2023-11-11 20:28:03.605550,Los Angeles–Long Beach–Anaheim,521.354253668973,36788.759600876445,372,0 - 250k,Retail Trade,0
667,7173,Vendor Payments,2023-05-26 20:28:03.612589,Dallas–Fort Worth–Arlington,104.61370701937133,38772.343502753196,266,500k - 1m,"Agriculture, Forestry, And Fishing",0
737,7964,Client Expenses,2023-08-31 20:28:03.613809,Los Angeles–Long Beach–Anaheim,708.208893275651,41247.33539355948,695,500k - 1m,"Agriculture, Forestry, And Fishing",0
975,6581,Office Supplies,2023-07-20 20:28:03.611662,Dallas–Fort Worth–Arlington,1208.9971850663226,23785.50481933981,487,500k - 1m,Retail Trade,0
982,2032,Vendor Payments,2022-11-18 20:28:03.603286,Chicago–Naperville–Elgin,1172.5536968392369,44579.264747357214,597,0 - 250k,Construction,0
920,7533,Vendor Payments,2024-03-06 20:28:03.613151,Los Angeles–Long Beach–Anaheim,85.22657674166024,19647.52180892027,73,250k - 500k,"Agriculture, Forestry, And Fishing",0
402,2005,Payroll,2024-08-15 20:28:03.603207,Dallas–Fort Worth–Arlington,1254.5532811930284,48216.82612424594,524,250k - 500k,Retail Trade,0
777,1388,Rent,2024-08-17 20:28:03.602136,Dallas–Fort Worth–Arlington,175.71402716269114,25358.85803842882,169,1m +,"Finance, Insurance, And Real Estate",1
286,9343,Utilities,2023-01-09 20:28:03.615938,New York–Newark–Jersey City,949.9340767804684,11774.064649324568,555,500k - 1m,Construction,1
541,5243,Office Supplies,2023-07-01 20:28:03.609239,Austin–Round Rock–San Marcos,1661.6702909361923,27065.819082102684,510,250k - 500k,"Agriculture, Forestry, And Fishing",0
538,9034,Rent,2022-10-26 20:28:03.615462,Austin–Round Rock–San Marcos,718.1938061180964,20306.450595551163,343,250k - 500k,"Finance, Insurance, And Real Estate",1
637,1447,Utilities,2023-03-15 20:28:03.602236,Chicago–Naperville–Elgin,1061.7126347994679,28904.84654640129,237,0 - 250k,Retail Trade,0
343,9981,Utilities,2022-10-19 20:28:03.616931,Dallas–Fort Worth–Arlington,772.0955331146208,31778.82686872875,155,1m +,"Finance, Insurance, And Real Estate",1
425,5940,Utilities,2024-02-20 20:28:03.610636,Austin–Round Rock–San Marcos,1511.6762507533494,18851.958728813534,99,less than 0,Wholesale Trade,0
506,9300,Rent,2024-06-11 20:28:03.615872,New York–Newark–Jersey City,1209.3487123375837,11337.01752616234,706,less than 0,"Finance, Insurance, And Real Estate",1
317,2529,Utilities,2023-10-06 20:28:03.604199,Los Angeles–Long Beach–Anaheim,1107.0579242322672,34552.868206171086,83,0 - 250k,Retail Trade,0
192,9758,Utilities,2023-07-18 20:28:03.616585,Chicago–Naperville–Elgin,565.3099284549284,15103.704399364076,564,less than 0,Construction,0
27,447,Rent,2024-08-23 20:28:03.600423,Austin–Round Rock–San Marcos,571.5378004398037,45288.6288860187,521,0 - 250k,Retail Trade,0
292,6422,Rent,2024-09-11 20:28:03.611396,New York–Newark–Jersey City,876.914561082827,12408.345069708166,116,less than 0,Wholesale Trade,1
952,2177,Vendor Payments,2023-08-22 20:28:03.603588,Austin–Round Rock–San Marcos,420.2353724647172,10477.286880091951,380,0 - 250k,Construction,0
504,423,Vendor Payments,2022-12-20 20:28:03.600377,Austin–Round Rock–San Marcos,586.5893064176444,8868.338544319988,539,0 - 250k,Construction,0
729,3910,Vendor Payments,2023-09-17 20:28:03.606665,Dallas–Fort Worth–Arlington,315.05465110703267,41111.49527329627,503,250k - 500k,"Finance, Insurance, And Real Estate",1
997,644,Utilities,2022-12-31 20:28:03.600807,New York–Newark–Jersey City,264.91358173375687,35346.601490116176,375,500k - 1m,Retail Trade,1
633,5092,Payroll,2024-06-14 20:28:03.608977,Dallas–Fort Worth–Arlington,507.75767878014966,47589.2731426104,415,1m +,"Finance, Insurance, And Real Estate",1
118,8642,Vendor Payments,2023-07-31 20:28:03.614854,Dallas–Fort Worth–Arlington,1338.586849893578,42855.757501255306,344,500k - 1m,Wholesale Trade,0
829,4324,Utilities,2024-04-25 20:28:03.607628,Dallas–Fort Worth–Arlington,1963.2977525765336,42261.629589229546,720,1m +,Wholesale Trade,0
54,571,Vendor Payments,2024-02-27 20:28:03.600665,Austin–Round Rock–San Marcos,1843.7916051532852,29933.512875348188,326,0 - 250k,Retail Trade,0
311,4602,Utilities,2022-10-07 20:28:03.608122,Austin–Round Rock–San Marcos,1830.9027372301966,7467.453274495078,129,500k - 1m,Construction,0
567,1589,Client Expenses,2023-09-22 20:28:03.602487,Los Angeles–Long Beach–Anaheim,733.1234397429804,45456.70377784225,166,0 - 250k,"Finance, Insurance, And Real Estate",0
636,9865,Office Supplies,2023-03-12 20:28:03.616750,Los Angeles–Long Beach–Anaheim,1232.2284716610477,48459.11519688697,434,0 - 250k,"Finance, Insurance, And Real Estate",0
68,6022,Utilities,2023-06-19 20:28:03.610773,Austin–Round Rock–San Marcos,645.0589089551185,25709.934629763637,328,1m +,"Agriculture, Forestry, And Fishing",1
357,8433,Office Supplies,2022-10-24 20:28:03.614535,New York–Newark–Jersey City,1190.0617066830264,6474.792013137631,393,1m +,Retail Trade,1
772,3748,Utilities,2023-01-19 20:28:03.606394,Los Angeles–Long Beach–Anaheim,1405.4931489781527,2035.3586806260594,247,less than 0,Retail Trade,0
561,5067,Client Expenses,2023-10-19 20:28:03.608916,Los Angeles–Long Beach–Anaheim,1917.0165387204104,11042.01861423591,678,less than 0,"Agriculture, Forestry, And Fishing",0
344,2098,Office Supplies,2024-05-28 20:28:03.603452,Chicago–Naperville–Elgin,400.6987276972056,23609.002240299647,48,1m +,"Finance, Insurance, And Real Estate",0
954,5280,Vendor Payments,2022-10-09 20:28:03.609301,Chicago–Naperville–Elgin,1856.8414218878527,25579.388113339035,156,less than 0,Construction,0
538,8293,Utilities,2024-07-12 20:28:03.614320,Chicago–Naperville–Elgin,284.7489311852327,6823.573531257537,43,0 - 250k,"Finance, Insurance, And Real Estate",1
182,3879,Client Expenses,2023-09-22 20:28:03.606612,Los Angeles–Long Beach–Anaheim,87.11516070950287,18465.017270871314,671,500k - 1m,Wholesale Trade,0
799,8946,Vendor Payments,2023-07-19 20:28:03.615329,Chicago–Naperville–Elgin,721.9630580677183,29745.987510711082,605,0 - 250k,Wholesale Trade,0
435,1933,Vendor Payments,2023-09-07 20:28:03.603085,Chicago–Naperville–Elgin,454.39082937540644,37667.50118962671,299,0 - 250k,"Finance, Insurance, And Real Estate",0
592,2492,Client Expenses,2024-05-04 20:28:03.604137,New York–Newark–Jersey City,80.2701008698854,30998.69116405574,598,500k - 1m,"Finance, Insurance, And Real Estate",1
183,1146,Utilities,2023-12-18 20:28:03.601708,Austin–Round Rock–San Marcos,1692.4566462308221,43399.67113469476,21,500k - 1m,Wholesale Trade,0
492,7272,Office Supplies,2024-09-01 20:28:03.612741,Dallas–Fort Worth–Arlington,1253.8557652549796,17685.49666595123,625,1m +,Retail Trade,0
568,5110,Vendor Payments,2023-07-17 20:28:03.609008,Dallas–Fort Worth–Arlington,1695.2355704577456,18675.57453773144,203,0 - 250k,Retail Trade,0
419,8712,Rent,2023-10-18 20:28:03.614970,New York–Newark–Jersey City,1676.9944358229502,13491.496252083518,635,less than 0,"Agriculture, Forestry, And Fishing",0
126,5870,Rent,2024-04-12 20:28:03.610512,Los Angeles–Long Beach–Anaheim,1946.3065862905055,10244.330128071011,509,1m +,Wholesale Trade,0
254,397,Client Expenses,2024-01-06 20:28:03.600328,Los Angeles–Long Beach–Anaheim,547.3325082036533,49019.56022965378,362,less than 0,"Finance, Insurance, And Real Estate",1
130,9537,Payroll,2023-06-26 20:28:03.616248,Chicago–Naperville–Elgin,1144.343754575313,23283.40882580754,420,1m +,"Agriculture, Forestry, And Fishing",1
817,9304,Rent,2022-12-08 20:28:03.615878,Austin–Round Rock–San Marcos,1068.6288395707918,41885.914926254176,250,500k - 1m,Retail Trade,0
109,1821,Payroll,2023-07-12 20:28:03.602878,Dallas–Fort Worth–Arlington,1721.6832061949515,41484.75324664274,189,1m +,"Finance, Insurance, And Real Estate",1
331,5422,Vendor Payments,2022-11-09 20:28:03.609544,Chicago–Naperville–Elgin,1122.2247714161572,6731.316675190813,285,less than 0,Wholesale Trade,0
246,3402,Payroll,2022-12-28 20:28:03.605785,Austin–Round Rock–San Marcos,498.95978926353666,24993.156643386512,235,500k - 1m,"Agriculture, Forestry, And Fishing",0
487,8936,Office Supplies,2023-06-20 20:28:03.615313,Dallas–Fort Worth–Arlington,1681.884048983651,12840.907381996352,544,500k - 1m,Wholesale Trade,0
318,5888,Vendor Payments,2024-09-17 20:28:03.610542,Austin–Round Rock–San Marcos,179.2653562198574,38949.27509857701,667,1m +,"Agriculture, Forestry, And Fishing",0
647,9781,Vendor Payments,2023-03-16 20:28:03.616621,New York–Newark–Jersey City,1280.4373323825796,4021.4560033171256,650,less than 0,Wholesale Trade,1
378,8475,Client Expenses,2023-12-05 20:28:03.614599,Chicago–Naperville–Elgin,407.06943584085485,17957.659565172056,724,less than 0,Construction,0
619,5094,Client Expenses,2024-08-16 20:28:03.608980,Austin–Round Rock–San Marcos,1673.492663504918,20825.543902106347,99,250k - 500k,Wholesale Trade,0
318,2219,Rent,2022-10-07 20:28:03.603658,Chicago–Naperville–Elgin,1221.6444143278532,6181.482630270923,690,0 - 250k,"Finance, Insurance, And Real Estate",1
573,4973,Client Expenses,2023-02-20 20:28:03.608756,Chicago–Naperville–Elgin,1802.9551629400326,27265.20861990036,457,less than 0,Construction,0
131,4185,Rent,2023-01-25 20:28:03.607215,Austin–Round Rock–San Marcos,1464.4090892386994,5476.257245083649,385,0 - 250k,Wholesale Trade,0
265,9617,Payroll,2023-05-14 20:28:03.616370,Los Angeles–Long Beach–Anaheim,837.3460785430314,12322.256981305552,62,500k - 1m,Retail Trade,0
477,97,Office Supplies,2023-03-12 20:28:03.599663,Austin–Round Rock–San Marcos,1737.1512640749077,19322.432924181154,406,0 - 250k,Construction,0
678,6725,Office Supplies,2024-07-03 20:28:03.611888,New York–Newark–Jersey City,1474.7096200497224,17300.94997204918,546,less than 0,"Finance, Insurance, And Real Estate",1
613,7441,Vendor Payments,2024-09-02 20:28:03.613008,New York–Newark–Jersey City,1586.72002447336,37937.79642175736,259,1m +,Wholesale Trade,1
289,8688,Vendor Payments,2023-03-10 20:28:03.614924,Chicago–Naperville–Elgin,1670.8117577661246,31009.131575940548,72,250k - 500k,Retail Trade,0
758,4820,Rent,2023-02-02 20:28:03.608497,Los Angeles–Long Beach–Anaheim,1620.496888848034,40231.17778477157,140,1m +,Wholesale Trade,1
385,3012,Rent,2024-09-26 20:28:03.605129,Los Angeles–Long Beach–Anaheim,1551.1362956188634,17168.546836124737,357,500k - 1m,Construction,0
416,7188,Vendor Payments,2023-03-06 20:28:03.612613,New York–Newark–Jersey City,1227.5979180841616,8769.048147199248,262,1m +,Retail Trade,1
642,2754,Vendor Payments,2024-08-07 20:28:03.604580,Los Angeles–Long Beach–Anaheim,1970.9925427841713,28769.16827771046,158,0 - 250k,"Agriculture, Forestry, And Fishing",0
936,4555,Utilities,2022-11-05 20:28:03.608041,Austin–Round Rock–San Marcos,1063.7142187143288,25304.359638926515,416,0 - 250k,Wholesale Trade,0
645,6742,Vendor Payments,2023-07-08 20:28:03.611914,Austin–Round Rock–San Marcos,1666.4544165435818,13095.408107523477,474,0 - 250k,"Finance, Insurance, And Real Estate",1
575,2125,Client Expenses,2023-12-05 20:28:03.603500,Dallas–Fort Worth–Arlington,1587.8088002653817,39966.04740046648,544,250k - 500k,Wholesale Trade,0
156,5497,Rent,2024-09-28 20:28:03.609672,Chicago–Naperville–Elgin,1971.5352116496267,46280.729200491536,207,250k - 500k,Wholesale Trade,0
379,1430,Office Supplies,2024-03-22 20:28:03.602208,New York–Newark–Jersey City,1895.7255432699217,30518.86311775268,407,1m +,Wholesale Trade,1
720,412,Vendor Payments,2023-05-21 20:28:03.600356,Chicago–Naperville–Elgin,1542.0148772197708,18723.80017331582,565,500k - 1m,Wholesale Trade,0
899,6509,Rent,2024-08-13 20:28:03.611551,Dallas–Fort Worth–Arlington,354.30243901206546,12586.173912995651,602,250k - 500k,Construction,0
631,3066,Vendor Payments,2023-03-04 20:28:03.605219,New York–Newark–Jersey City,734.7745783039156,1361.4658103030363,79,less than 0,"Finance, Insurance, And Real Estate",1
796,4617,Office Supplies,2023-02-12 20:28:03.608147,Austin–Round Rock–San Marcos,1535.2382456531932,48968.38668623843,412,250k - 500k,"Finance, Insurance, And Real Estate",1
867,5433,Office Supplies,2023-01-31 20:28:03.609563,Austin–Round Rock–San Marcos,272.0528497552055,1525.13887096577,387,500k - 1m,Construction,0
692,567,Client Expenses,2023-06-14 20:28:03.600658,Chicago–Naperville–Elgin,1353.3166089899692,49939.02028743618,378,500k - 1m,Construction,0
560,6009,Office Supplies,2023-07-27 20:28:03.610753,Los Angeles–Long Beach–Anaheim,626.1133744327793,37565.23506048969,213,500k - 1m,Retail Trade,0
586,6578,Utilities,2023-09-18 20:28:03.611657,Chicago–Naperville–Elgin,175.4693287617837,10715.959785160061,618,0 - 250k,"Finance, Insurance, And Real Estate",1
429,2081,Office Supplies,2024-08-21 20:28:03.603423,Chicago–Naperville–Elgin,1970.9635011432033,5010.1267418657,14,250k - 500k,"Finance, Insurance, And Real Estate",1
661,5586,Office Supplies,2024-03-05 20:28:03.609823,Chicago–Naperville–Elgin,1519.928516610497,42586.98695827442,295,0 - 250k,Construction,0
678,7454,Rent,2023-05-01 20:28:03.613027,New York–Newark–Jersey City,1832.051038703896,36790.988452321304,275,less than 0,"Agriculture, Forestry, And Fishing",1
791,9732,Office Supplies,2023-11-29 20:28:03.616546,New York–Newark–Jersey City,1041.3801750881023,26953.094518284066,433,500k - 1m,Wholesale Trade,1
5,5379,Client Expenses,2023-06-29 20:28:03.609470,Los Angeles–Long Beach–Anaheim,1605.35370927514,10540.09514644928,2,0 - 250k,"Finance, Insurance, And Real Estate",1
521,2188,Vendor Payments,2023-03-07 20:28:03.603606,Los Angeles–Long Beach–Anaheim,1578.0216861096608,40935.48565286544,382,0 - 250k,Construction,0
379,4755,Payroll,2023-06-02 20:28:03.608387,Chicago–Naperville–Elgin,186.2185612009215,45960.33169483085,320,1m +,"Finance, Insurance, And Real Estate",1
619,5462,Rent,2023-12-10 20:28:03.609613,Chicago–Naperville–Elgin,844.518521974154,2155.026722916559,182,0 - 250k,Wholesale Trade,0
903,7712,Client Expenses,2024-05-01 20:28:03.613424,Dallas–Fort Worth–Arlington,1989.22302818322,26386.944497095064,730,500k - 1m,Wholesale Trade,0
608,264,Office Supplies,2022-11-13 20:28:03.600064,Austin–Round Rock–San Marcos,985.7583590881676,16230.847094858975,16,250k - 500k,Retail Trade,0
512,6161,Client Expenses,2023-08-06 20:28:03.611001,Dallas–Fort Worth–Arlington,777.7956612802792,46437.993125355235,547,250k - 500k,"Agriculture, Forestry, And Fishing",0
262,2232,Utilities,2023-09-29 20:28:03.603680,Austin–Round Rock–San Marcos,743.2552368768041,2613.3317832114535,396,250k - 500k,Retail Trade,0
512,1881,Rent,2024-09-14 20:28:03.602996,Los Angeles–Long Beach–Anaheim,729.7352186408226,43614.14444510087,209,less than 0,"Finance, Insurance, And Real Estate",1
146,1007,Utilities,2024-07-21 20:28:03.601474,New York–Newark–Jersey City,80.4808432212385,27187.28224067068,349,250k - 500k,"Finance, Insurance, And Real Estate",1
120,3459,Payroll,2024-02-01 20:28:03.605882,Dallas–Fort Worth–Arlington,1641.244508566307,45978.963817952135,675,less than 0,Construction,0
876,3679,Payroll,2024-10-01 20:28:03.606279,Dallas–Fort Worth–Arlington,462.26372125120577,17332.789997368254,140,250k - 500k,Retail Trade,1
3,2917,Client Expenses,2023-04-03 20:28:03.604859,Dallas–Fort Worth–Arlington,1810.7864658580106,47589.405323507526,503,500k - 1m,Retail Trade,0
439,6951,Utilities,2023-08-11 20:28:03.612251,Austin–Round Rock–San Marcos,360.37263866306677,36471.69450570707,215,500k - 1m,Retail Trade,0
391,5905,Client Expenses,2024-09-28 20:28:03.610577,Chicago–Naperville–Elgin,1895.5750295759071,1845.8821538671511,361,0 - 250k,Retail Trade,1
840,9326,Utilities,2023-02-26 20:28:03.615912,Dallas–Fort Worth–Arlington,251.76647791252216,21989.141924535215,447,250k - 500k,"Finance, Insurance, And Real Estate",0
104,5258,Office Supplies,2024-04-21 20:28:03.609264,Los Angeles–Long Beach–Anaheim,928.946523919345,48149.08888260804,726,500k - 1m,Retail Trade,0
815,1504,Utilities,2022-10-04 20:28:03.602333,Dallas–Fort Worth–Arlington,167.28618116653405,39253.40286601655,373,250k - 500k,Construction,0
974,4861,Office Supplies,2024-06-16 20:28:03.608566,Los Angeles–Long Beach–Anaheim,1309.9613880777763,24691.252032686913,444,less than 0,Retail Trade,0
310,2493,Vendor Payments,2022-11-05 20:28:03.604139,New York–Newark–Jersey City,1839.804251319795,29862.58651340027,222,250k - 500k,"Finance, Insurance, And Real Estate",1
645,4161,Client Expenses,2024-02-03 20:28:03.607174,Chicago–Naperville–Elgin,1915.573272220203,2323.0831138772724,257,less than 0,Retail Trade,0
324,4382,Utilities,2024-08-18 20:28:03.607726,Chicago–Naperville–Elgin,1126.4666174870142,12279.00664328676,241,0 - 250k,"Agriculture, Forestry, And Fishing",0
571,2239,Rent,2023-01-15 20:28:03.603692,New York–Newark–Jersey City,634.8106583179383,24292.48654582687,222,less than 0,Wholesale Trade,1
608,7621,Office Supplies,2023-05-11 20:28:03.613285,Los Angeles–Long Beach–Anaheim,1853.606732879571,38730.03731943917,359,1m +,"Finance, Insurance, And Real Estate",1
857,7435,Payroll,2022-10-17 20:28:03.612998,Dallas–Fort Worth–Arlington,268.46410906293426,39161.23316176657,2,less than 0,Retail Trade,1
796,795,Rent,2024-09-20 20:28:03.601116,Dallas–Fort Worth–Arlington,574.2885415362629,19113.62975199879,507,250k - 500k,Retail Trade,0
759,8449,Payroll,2022-10-09 20:28:03.614559,Chicago–Naperville–Elgin,207.65417202223867,17083.457002220843,276,500k - 1m,Wholesale Trade,1
978,5451,Client Expenses,2024-03-18 20:28:03.609594,Austin–Round Rock–San Marcos,846.3006309298206,39510.04120192799,95,less than 0,Construction,0
405,7450,Rent,2023-10-12 20:28:03.613021,Dallas–Fort Worth–Arlington,313.5546928487354,5469.738578700967,226,0 - 250k,"Agriculture, Forestry, And Fishing",0
511,6746,Payroll,2024-08-18 20:28:03.611920,Chicago–Naperville–Elgin,807.6593928893427,22493.210326841505,326,250k - 500k,Wholesale Trade,0
760,3935,Vendor Payments,2024-01-28 20:28:03.606707,Dallas–Fort Worth–Arlington,1509.047353126578,43853.03412929985,162,250k - 500k,Construction,0
897,7089,Office Supplies,2023-01-19 20:28:03.612462,Los Angeles–Long Beach–Anaheim,1761.839990919505,28818.782550450807,384,1m +,Retail Trade,0
21,8852,Rent,2024-05-09 20:28:03.615184,Austin–Round Rock–San Marcos,1560.0834916735296,7766.952525885701,474,less than 0,"Finance, Insurance, And Real Estate",0
83,3350,Vendor Payments,2023-08-29 20:28:03.605698,Dallas–Fort Worth–Arlington,277.63336448664177,21920.21670605041,178,1m +,Retail Trade,0
387,5235,Payroll,2022-12-09 20:28:03.609225,New York–Newark–Jersey City,1255.072979890752,35914.37440809549,301,less than 0,Wholesale Trade,1
939,5959,Payroll,2023-03-15 20:28:03.610668,Los Angeles–Long Beach–Anaheim,895.4657793627214,5356.574103376976,293,1m +,Construction,1
492,5342,Rent,2024-04-14 20:28:03.609406,Los Angeles–Long Beach–Anaheim,1891.422729967317,42071.03459706667,184,0 - 250k,"Agriculture, Forestry, And Fishing",0
244,1904,Client Expenses,2023-09-13 20:28:03.603035,Los Angeles–Long Beach–Anaheim,1993.108216351762,32895.87684235384,287,less than 0,Construction,0
462,3258,Rent,2023-05-31 20:28:03.605543,Chicago–Naperville–Elgin,365.0044460011497,20269.450586158,451,less than 0,"Finance, Insurance, And Real Estate",1
195,8557,Vendor Payments,2023-06-04 20:28:03.614725,Los Angeles–Long Beach–Anaheim,1930.7922379628233,37334.09428258677,5,less than 0,Construction,0
979,8971,Utilities,2023-01-10 20:28:03.615367,Los Angeles–Long Beach–Anaheim,1322.8059850534019,8795.468299876224,729,less than 0,Construction,0
824,6381,Utilities,2024-04-14 20:28:03.611334,Dallas–Fort Worth–Arlington,800.9076173634895,36691.53189173035,167,500k - 1m,"Agriculture, Forestry, And Fishing",0
537,9554,Utilities,2023-12-18 20:28:03.616274,Los Angeles–Long Beach–Anaheim,429.6970190405358,21814.29724051608,274,500k - 1m,Wholesale Trade,0
427,4673,Utilities,2022-11-15 20:28:03.608247,Los Angeles–Long Beach–Anaheim,1540.558504353427,49586.195108811604,246,less than 0,"Agriculture, Forestry, And Fishing",0
122,6455,Utilities,2023-09-23 20:28:03.611465,Los Angeles–Long Beach–Anaheim,107.9022645482044,49178.60008860098,331,0 - 250k,Wholesale Trade,0
370,4922,Rent,2023-01-05 20:28:03.608669,Austin–Round Rock–San Marcos,1015.8665343441253,8464.456450163754,605,1m +,Wholesale Trade,0
740,5521,Office Supplies,2023-12-20 20:28:03.609712,Austin–Round Rock–San Marcos,1788.9375209508878,45830.00378911679,600,500k - 1m,Retail Trade,0
430,2416,Vendor Payments,2023-05-05 20:28:03.604010,New York–Newark–Jersey City,230.62504436401588,12188.808881799358,218,1m +,Retail Trade,1
144,6375,Utilities,2024-06-09 20:28:03.611325,Los Angeles–Long Beach–Anaheim,1310.5225246015184,45612.17354871003,616,less than 0,Construction,0
556,8081,Rent,2024-02-01 20:28:03.613995,Austin–Round Rock–San Marcos,415.0292505004605,39958.99661004881,722,less than 0,"Agriculture, Forestry, And Fishing",0
663,1145,Payroll,2024-09-30 20:28:03.601706,Los Angeles–Long Beach–Anaheim,445.51622709421326,45654.40890259695,675,0 - 250k,Retail Trade,1
911,2659,Client Expenses,2024-04-06 20:28:03.604421,Austin–Round Rock–San Marcos,1400.9518026430812,2188.2541129097212,607,0 - 250k,"Agriculture, Forestry, And Fishing",0
861,5551,Vendor Payments,2024-05-18 20:28:03.609763,Chicago–Naperville–Elgin,1241.6081705375873,8268.041859017978,145,0 - 250k,Construction,0
511,42,Office Supplies,2024-06-30 20:28:03.599557,Chicago–Naperville–Elgin,677.9416743831197,26380.49503488057,264,250k - 500k,"Agriculture, Forestry, And Fishing",0
808,8934,Vendor Payments,2023-09-13 20:28:03.615310,Dallas–Fort Worth–Arlington,46.37202358605319,32594.491524262157,609,less than 0,Construction,0
929,4524,Rent,2023-09-16 20:28:03.607988,Chicago–Naperville–Elgin,497.82743093453206,3975.765208220694,255,250k - 500k,"Finance, Insurance, And Real Estate",0
736,9058,Utilities,2023-08-18 20:28:03.615499,Chicago–Naperville–Elgin,969.4055173538505,24590.609698533633,570,500k - 1m,Wholesale Trade,0
845,7965,Utilities,2024-07-30 20:28:03.613811,Austin–Round Rock–San Marcos,1411.6861237276669,31720.047237333816,689,0 - 250k,Retail Trade,0
215,5000,Utilities,2023-05-04 20:28:03.608802,New York–Newark–Jersey City,1124.745564742399,13802.40398856496,487,500k - 1m,Retail Trade,1
992,7920,Payroll,2023-03-02 20:28:03.613742,Austin–Round Rock–San Marcos,1666.4268363416068,25116.265246378603,71,0 - 250k,"Finance, Insurance, And Real Estate",1
277,449,Office Supplies,2024-03-01 20:28:03.600427,Chicago–Naperville–Elgin,1518.2381911685202,49082.36182851374,710,0 - 250k,Wholesale Trade,0
526,1217,Client Expenses,2022-11-02 20:28:03.601828,New York–Newark–Jersey City,19.98754971714156,9354.411557660364,171,less than 0,Wholesale Trade,1
130,3271,Payroll,2023-12-20 20:28:03.605565,Los Angeles–Long Beach–Anaheim,1215.5464477548041,21900.77611248213,51,500k - 1m,Retail Trade,0
395,4821,Payroll,2024-08-14 20:28:03.608499,New York–Newark–Jersey City,279.1092091271288,48186.154861206574,184,500k - 1m,"Finance, Insurance, And Real Estate",1
373,2969,Payroll,2024-08-17 20:28:03.605054,New York–Newark–Jersey City,389.5875672752036,35350.89177882753,526,less than 0,Retail Trade,0
872,6421,Office Supplies,2024-03-19 20:28:03.611394,Chicago–Naperville–Elgin,939.5500196773825,7481.1318250278755,60,500k - 1m,Wholesale Trade,0
691,9003,Vendor Payments,2022-10-29 20:28:03.615415,Austin–Round Rock–San Marcos,1434.7417867413797,43487.814936268696,86,1m +,Wholesale Trade,1
944,6086,Utilities,2024-08-15 20:28:03.610871,Dallas–Fort Worth–Arlington,115.24676336832363,35690.509867200366,127,250k - 500k,"Finance, Insurance, And Real Estate",1
846,8025,Rent,2023-08-18 20:28:03.613903,Chicago–Naperville–Elgin,1789.9327572877294,12507.770596018303,378,less than 0,"Agriculture, Forestry, And Fishing",0
181,7885,Client Expenses,2024-07-20 20:28:03.613689,New York–Newark–Jersey City,444.4008261521697,8135.934465524203,664,0 - 250k,Construction,1
373,9767,Utilities,2023-08-20 20:28:03.616599,Austin–Round Rock–San Marcos,626.3367101654951,33993.46159880697,441,less than 0,Construction,0
687,4540,Vendor Payments,2024-08-04 20:28:03.608016,Austin–Round Rock–San Marcos,1886.2161354402642,27872.752613631324,559,less than 0,Wholesale Trade,0
869,5693,Utilities,2023-01-03 20:28:03.610156,New York–Newark–Jersey City,1307.2588646346308,1399.8871410313418,282,less than 0,Retail Trade,1
735,7426,Vendor Payments,2023-06-09 20:28:03.612984,Dallas–Fort Worth–Arlington,1921.1254032513502,27931.85277175304,334,less than 0,"Agriculture, Forestry, And Fishing",0
38,3746,Client Expenses,2023-01-26 20:28:03.606390,Dallas–Fort Worth–Arlington,698.9659544480282,19374.00027614216,95,0 - 250k,Wholesale Trade,0
853,6141,Office Supplies,2024-07-21 20:28:03.610971,Austin–Round Rock–San Marcos,314.646123575296,5195.821763605274,477,0 - 250k,Construction,0
291,4458,Utilities,2024-06-09 20:28:03.607857,Los Angeles–Long Beach–Anaheim,473.5445228078068,8510.391941908447,210,0 - 250k,Retail Trade,0
835,5535,Rent,2023-08-15 20:28:03.609736,Chicago–Naperville–Elgin,775.1520008014301,30064.720494975812,474,250k - 500k,"Agriculture, Forestry, And Fishing",0
700,484,Client Expenses,2022-11-27 20:28:03.600498,Chicago–Naperville–Elgin,647.4484619738167,843.8695428969689,314,0 - 250k,"Finance, Insurance, And Real Estate",0
363,9307,Client Expenses,2022-10-31 20:28:03.615883,Chicago–Naperville–Elgin,239.72010682731226,1506.9846588539492,7,250k - 500k,Construction,0
844,2717,Rent,2022-10-15 20:28:03.604518,Dallas–Fort Worth–Arlington,79.1911435981556,44444.283650323974,347,0 - 250k,"Finance, Insurance, And Real Estate",1
284,4306,Client Expenses,2023-10-18 20:28:03.607596,New York–Newark–Jersey City,755.6182008648673,24417.470454034607,98,less than 0,Retail Trade,1
339,856,Rent,2023-05-19 20:28:03.601218,Dallas–Fort Worth–Arlington,669.7505522659004,39813.85054792253,699,less than 0,Construction,0
937,7697,Client Expenses,2024-05-26 20:28:03.613402,Austin–Round Rock–San Marcos,439.5044875851777,38832.77211186525,165,less than 0,"Finance, Insurance, And Real Estate",0
