business_id,transaction_id,trans_time_stamp,trans_amount,avail_credit,account_age,is_Client Expenses,is_Office Supplies,is_Payroll,is_Rent,is_Utilities,is_Vendor Payments,"is_Agriculture, Forestry, And Fishing",is_Construction,"is_Finance, Insurance, And Real Estate",is_Retail Trade,is_Wholesale Trade,metro_encoded,income_encoded,is_fraud
231,1253,2023-05-12 20:28:03.601888,27.49,48032.18,24,1,0,0,0,0,0,0,0,0,0,1,1873,4,0
271,9794,2023-07-14 20:28:03.616641,521.85,11322.03,259,0,0,1,0,0,0,0,0,0,1,0,1940,1,1
141,2051,2023-10-03 20:28:03.603319,561.92,4974.59,135,0,0,0,0,1,0,1,0,0,0,0,1906,4,0
375,4625,2023-02-02 20:28:03.608161,1728.81,28998.84,279,0,0,0,1,0,0,0,1,0,0,0,1688,0,0
343,9952,2023-02-22 20:28:03.616886,632.64,43838.25,355,0,0,0,0,0,1,1,0,0,0,0,1906,1,0
188,8350,2023-06-28 20:28:03.614407,317.77,43022.51,513,0,0,0,1,0,0,0,0,1,0,0,1964,4,0
944,2939,2024-06-04 20:28:03.604896,286.95,7804.16,610,1,0,0,0,0,0,0,0,0,0,1,1688,3,0
74,6698,2024-01-08 20:28:03.611846,1828.17,15763.08,439,0,0,0,0,0,1,0,0,1,0,0,1688,4,1
704,633,2023-03-21 20:28:03.600785,1314.43,22283.75,424,0,1,0,0,0,0,0,0,0,1,0,1688,0,0
827,7749,2023-11-29 20:28:03.613481,1425.62,19015.77,155,0,0,0,0,1,0,0,0,0,1,0,1940,3,0
962,510,2023-07-14 20:28:03.600548,1840.03,10460.37,20,0,0,0,0,0,1,0,0,0,1,0,1906,0,0
58,7094,2022-11-27 20:28:03.612469,1183.13,26631.13,150,0,0,1,0,0,0,1,0,0,0,0,1906,2,0
619,2949,2023-11-08 20:28:03.604914,1694.14,23141.28,388,0,1,0,0,0,0,0,1,0,0,0,1940,0,0
988,4528,2024-07-27 20:28:03.607995,1995.1,20246.55,67,1,0,0,0,0,0,0,1,0,0,0,1906,2,1
229,3671,2023-11-25 20:28:03.606266,899.65,38227.49,319,1,0,0,0,0,0,0,0,0,0,1,1873,0,0
56,1215,2024-02-05 20:28:03.601825,939.16,3202.58,76,0,0,0,0,0,1,0,0,1,0,0,1873,4,1
207,188,2024-01-31 20:28:03.599839,586.82,6869.87,167,0,0,0,1,0,0,0,0,0,0,1,1688,2,1
985,8999,2022-12-09 20:28:03.615409,1386.57,3058.47,590,0,0,0,0,1,0,0,0,0,1,0,1873,1,0
789,4495,2024-08-13 20:28:03.607921,1427.69,11256.33,73,1,0,0,0,0,0,0,0,1,0,0,1873,1,0
25,8832,2023-12-10 20:28:03.615154,1632.26,15107.23,659,0,0,0,0,0,1,0,0,0,0,1,1964,2,1
27,6635,2024-07-15 20:28:03.611749,1338.97,11798.18,674,1,0,0,0,0,0,0,1,0,0,0,1873,2,0
75,8796,2024-06-15 20:28:03.615099,1971.53,11393.15,131,0,0,0,0,0,1,0,0,0,0,1,1964,0,0
661,1957,2024-05-05 20:28:03.603126,1949.98,39779.27,145,0,0,0,0,0,1,0,0,0,1,0,1688,2,1
427,5479,2024-07-23 20:28:03.609642,1108.78,47354.07,291,0,0,0,1,0,0,0,0,1,0,0,1964,0,0
537,7284,2023-11-22 20:28:03.612759,610.98,40182.49,395,0,0,0,0,1,0,0,1,0,0,0,1940,4,0
229,1930,2023-07-09 20:28:03.603080,294.83,15883.06,438,0,0,0,1,0,0,0,1,0,0,0,1873,2,0
674,5809,2024-05-14 20:28:03.610354,546.33,3210.66,4,0,1,0,0,0,0,0,0,1,0,0,1873,4,1
618,6034,2023-01-14 20:28:03.610792,380.05,31305.61,82,0,0,1,0,0,0,0,0,0,0,1,1688,4,1
485,4084,2023-07-17 20:28:03.606977,868.79,40932.47,422,0,1,0,0,0,0,0,1,0,0,0,1688,3,1
510,3396,2023-10-30 20:28:03.605775,264.31,42735.62,616,0,0,0,0,1,0,1,0,0,0,0,1940,1,0
17,1944,2023-05-29 20:28:03.603104,707.21,17583.05,271,0,0,1,0,0,0,0,1,0,0,0,1906,0,0
676,1882,2023-09-27 20:28:03.602998,1910.57,45866.7,520,0,0,0,0,1,0,0,0,0,1,0,1688,4,0
175,5267,2024-04-28 20:28:03.609279,379.86,10167.03,108,0,0,0,1,0,0,0,0,0,0,1,1906,4,0
424,4456,2023-04-16 20:28:03.607854,1223.67,22043.72,317,0,0,0,1,0,0,0,0,0,0,1,1906,3,0
497,690,2023-05-22 20:28:03.600895,723.91,29576.09,369,0,0,1,0,0,0,0,0,0,0,1,1964,1,1
680,6149,2023-12-09 20:28:03.610983,908.21,29173.62,446,0,0,0,0,0,1,0,1,0,0,0,1940,4,0
129,6203,2022-11-23 20:28:03.611064,42.6,35451.76,354,0,0,0,1,0,0,0,0,1,0,0,1940,2,1
267,4813,2024-08-25 20:28:03.608485,1186.92,16192.34,413,0,0,0,1,0,0,0,0,0,0,1,1688,4,0
76,7741,2022-12-15 20:28:03.613469,565.98,35428.09,199,0,0,0,0,0,1,1,0,0,0,0,1940,2,1
188,8187,2023-02-28 20:28:03.614157,85.79,4409.93,111,1,0,0,0,0,0,1,0,0,0,0,1873,2,0
360,7403,2022-10-17 20:28:03.612940,791.07,47587.53,102,0,1,0,0,0,0,0,0,1,0,0,1940,1,1
943,3615,2024-09-30 20:28:03.606169,861.87,14383.37,8,0,0,0,0,1,0,1,0,0,0,0,1688,1,1
278,7439,2023-06-26 20:28:03.613005,1327.61,6626.57,395,0,0,0,0,0,1,1,0,0,0,0,1873,3,0
408,8006,2024-08-12 20:28:03.613873,546.33,4568.03,676,0,0,1,0,0,0,0,1,0,0,0,1906,4,1
460,1555,2024-07-07 20:28:03.602429,718.53,1820.59,433,0,0,0,0,1,0,1,0,0,0,0,1940,3,0
272,2066,2024-04-06 20:28:03.603344,1380.58,14103.08,8,0,0,1,0,0,0,0,0,0,1,0,1688,0,1
853,9920,2022-11-22 20:28:03.616836,1336.3,42800.88,366,0,0,0,0,1,0,0,0,0,1,0,1906,2,0
618,7869,2023-08-27 20:28:03.613664,1661.56,40186.27,373,1,0,0,0,0,0,1,0,0,0,0,1906,4,0
307,9854,2024-06-08 20:28:03.616733,688.75,48304.51,446,0,0,1,0,0,0,0,0,1,0,0,1873,4,1
852,5144,2023-03-22 20:28:03.609066,1315.42,5776.2,20,0,0,0,1,0,0,0,1,0,0,0,1688,4,1
971,1141,2023-08-05 20:28:03.601699,1887.61,42765.17,208,0,0,0,0,1,0,1,0,0,0,0,1688,0,1
339,8529,2024-05-04 20:28:03.614681,83.91,28074.23,684,0,1,0,0,0,0,1,0,0,0,0,1906,3,0
820,342,2023-02-02 20:28:03.600221,479.68,37111.12,676,0,0,0,0,0,1,0,0,0,1,0,1906,3,0
739,755,2022-10-17 20:28:03.601042,1201.09,31131.97,671,0,1,0,0,0,0,0,0,1,0,0,1688,4,1
764,125,2023-07-22 20:28:03.599717,1326.56,10948.92,415,0,0,0,1,0,0,0,0,0,0,1,1873,3,0
112,4002,2024-03-09 20:28:03.606821,1235.91,29321.76,31,0,0,0,0,1,0,0,0,0,1,0,1688,4,1
672,1163,2024-03-23 20:28:03.601736,1156.94,11551.74,365,0,0,1,0,0,0,0,1,0,0,0,1940,3,1
825,8767,2023-10-08 20:28:03.615054,854.94,37956.89,119,0,0,0,0,0,1,0,0,1,0,0,1940,4,1
74,9553,2022-12-13 20:28:03.616273,1952.94,673.38,455,0,0,1,0,0,0,0,0,1,0,0,1906,2,1
412,5933,2024-09-04 20:28:03.610624,1761.85,5824.1,703,0,0,0,0,1,0,0,1,0,0,0,1873,3,0
405,3267,2023-02-21 20:28:03.605558,1148.71,40.73,114,0,0,0,1,0,0,0,1,0,0,0,1906,3,1
294,8704,2023-10-12 20:28:03.614958,1778.14,38939.88,616,1,0,0,0,0,0,1,0,0,0,0,1688,0,1
275,8680,2023-10-20 20:28:03.614912,1204.4,18413.4,466,0,0,0,0,1,0,0,0,1,0,0,1964,4,0
355,8102,2023-01-08 20:28:03.614028,1255.27,20308.07,453,0,1,0,0,0,0,0,0,1,0,0,1688,2,1
769,179,2023-04-08 20:28:03.599821,287.29,2658.66,206,0,0,0,0,1,0,0,0,1,0,0,1688,4,1
107,2132,2023-07-06 20:28:03.603512,1961.49,2859.62,65,0,1,0,0,0,0,0,1,0,0,0,1688,0,1
220,3538,2022-12-03 20:28:03.606040,1708.03,25194.15,454,0,0,0,0,0,1,0,0,0,1,0,1873,3,0
388,4692,2024-02-18 20:28:03.608280,132.89,45626.33,295,0,1,0,0,0,0,0,0,1,0,0,1940,0,1
982,9336,2023-06-17 20:28:03.615928,833.66,13262.5,394,0,0,0,0,0,1,1,0,0,0,0,1688,0,0
573,6692,2024-07-10 20:28:03.611837,62.3,23327.47,300,0,1,0,0,0,0,0,0,0,0,1,1873,3,0
871,5154,2022-10-30 20:28:03.609083,1261.27,28067.75,495,0,0,0,0,0,1,0,1,0,0,0,1906,0,0
204,4910,2023-07-24 20:28:03.608649,734.79,39174.78,219,0,1,0,0,0,0,1,0,0,0,0,1940,2,1
740,2447,2023-04-24 20:28:03.604062,1130.1,31111.89,632,0,0,0,0,1,0,1,0,0,0,0,1906,4,0
99,167,2023-05-02 20:28:03.599799,1716.16,31780.45,646,0,0,0,0,0,1,0,0,1,0,0,1873,2,1
845,6983,2023-04-18 20:28:03.612300,1184.97,4262.16,538,1,0,0,0,0,0,0,0,1,0,0,1873,3,0
158,9356,2023-06-26 20:28:03.615966,1147.85,29894.39,394,0,0,0,1,0,0,0,0,1,0,0,1940,3,0
339,5822,2023-01-13 20:28:03.610377,1451.81,6953.77,110,0,0,0,1,0,0,0,0,1,0,0,1873,4,0
377,8378,2022-11-04 20:28:03.614450,1021.83,42473.5,10,0,0,0,0,0,1,0,1,0,0,0,1688,2,1
536,5134,2023-12-06 20:28:03.609049,1341.86,46366.64,365,0,1,0,0,0,0,0,1,0,0,0,1688,4,1
401,8082,2024-04-07 20:28:03.613997,1266.02,31400.46,294,0,1,0,0,0,0,1,0,0,0,0,1964,2,1
914,405,2024-03-01 20:28:03.600343,453.69,22175.99,181,0,0,0,1,0,0,0,0,1,0,0,1964,3,1
848,8042,2023-08-04 20:28:03.613929,400.91,5693.81,366,0,0,0,0,1,0,1,0,0,0,0,1688,3,1
873,774,2023-02-04 20:28:03.601077,748.77,19887.09,369,0,0,0,0,0,1,0,0,1,0,0,1688,1,1
356,2249,2024-07-19 20:28:03.603709,1924.52,5146.16,545,0,0,0,0,1,0,0,0,1,0,0,1906,3,0
182,5240,2024-03-15 20:28:03.609233,1007.92,23966.25,678,0,0,0,0,1,0,0,1,0,0,0,1873,0,0
656,7732,2024-02-02 20:28:03.613455,1430.5,25922.71,345,0,0,0,1,0,0,0,0,0,1,0,1906,4,0
392,145,2023-01-31 20:28:03.599756,1345.93,33903.98,724,0,0,1,0,0,0,0,0,1,0,0,1964,0,1
11,6925,2024-02-09 20:28:03.612212,857.31,9648.06,641,0,1,0,0,0,0,0,0,0,1,0,1688,2,1
129,7327,2023-04-17 20:28:03.612825,1225.31,43884.39,48,0,0,0,1,0,0,0,1,0,0,0,1688,2,1
49,4609,2024-01-18 20:28:03.608134,1727.74,28716.52,464,1,0,0,0,0,0,0,0,1,0,0,1873,0,0
87,2571,2024-01-14 20:28:03.604273,1499.91,40237.97,407,0,0,0,0,1,0,0,1,0,0,0,1873,2,1
686,2519,2022-11-24 20:28:03.604182,18.51,10702.01,309,0,0,1,0,0,0,0,0,0,0,1,1940,3,0
720,6984,2024-06-13 20:28:03.612302,478.99,43252.39,430,1,0,0,0,0,0,0,0,0,0,1,1906,1,0
885,628,2023-11-13 20:28:03.600775,1291.33,3816.91,455,1,0,0,0,0,0,1,0,0,0,0,1940,2,0
73,6031,2024-06-21 20:28:03.610787,425.37,42796.67,619,0,0,0,0,0,1,0,0,1,0,0,1873,2,1
320,1413,2024-08-30 20:28:03.602179,620.73,43167.86,524,1,0,0,0,0,0,0,0,0,1,0,1964,4,0
144,2978,2023-08-02 20:28:03.605069,1303.3,49930.48,695,0,0,0,0,1,0,0,0,0,0,1,1906,3,0
581,635,2024-04-23 20:28:03.600789,1304.22,2528.93,47,1,0,0,0,0,0,0,0,0,0,1,1873,3,0
954,8508,2023-12-23 20:28:03.614649,1378.76,29.74,292,0,0,0,0,1,0,0,0,1,0,0,1964,0,1
945,7207,2023-01-11 20:28:03.612642,481.51,11941.11,36,0,0,0,0,1,0,0,0,0,1,0,1873,3,0
531,3046,2022-10-19 20:28:03.605185,640.46,7587.29,408,0,0,0,1,0,0,0,0,0,1,0,1906,0,0
678,7955,2023-07-12 20:28:03.613795,1813.62,16325.56,659,1,0,0,0,0,0,0,0,1,0,0,1940,2,1
69,6084,2023-03-07 20:28:03.610868,832.3,7641.78,503,1,0,0,0,0,0,0,0,0,0,1,1906,1,0
932,6476,2023-03-18 20:28:03.611501,1894.74,36982.98,205,0,0,0,0,0,1,0,0,0,1,0,1688,1,1
532,930,2024-06-08 20:28:03.601343,955.77,35556.35,187,0,0,0,0,0,1,0,0,0,0,1,1906,4,0
565,73,2023-06-26 20:28:03.599617,1905.61,16076.5,125,0,0,0,0,0,1,0,0,0,0,1,1940,3,0
225,8804,2023-08-12 20:28:03.615111,831.17,33174.23,203,1,0,0,0,0,0,0,0,0,1,0,1873,0,0
655,2890,2023-09-13 20:28:03.604814,1089.28,44677.19,613,0,1,0,0,0,0,0,0,1,0,0,1873,2,0
239,1724,2023-02-07 20:28:03.602714,1455.16,15554.96,207,0,0,0,0,0,1,1,0,0,0,0,1964,0,0
30,3665,2022-11-22 20:28:03.606256,1916.62,18466.67,65,0,0,0,1,0,0,0,0,0,1,0,1906,3,0
210,2328,2023-12-03 20:28:03.603843,782.14,45162.89,632,0,0,0,0,1,0,0,0,0,0,1,1873,3,0
422,1095,2024-03-08 20:28:03.601622,1819.35,7583.57,236,1,0,0,0,0,0,0,0,0,0,1,1873,1,0
346,72,2023-12-23 20:28:03.599616,1043.86,3216.26,369,1,0,0,0,0,0,0,0,1,0,0,1688,3,1
111,7442,2024-07-28 20:28:03.613009,976.74,38507.23,311,0,0,1,0,0,0,0,1,0,0,0,1873,1,1
336,2235,2023-09-21 20:28:03.603685,1605.09,8772.43,573,1,0,0,0,0,0,0,0,1,0,0,1688,4,1
529,5339,2023-04-25 20:28:03.609401,1511.53,25085.43,67,0,0,0,1,0,0,0,1,0,0,0,1873,0,0
242,3058,2024-01-18 20:28:03.605205,262.89,25729.59,82,0,0,0,1,0,0,0,0,0,0,1,1940,1,0
376,7770,2024-08-21 20:28:03.613513,957.36,26096.78,151,0,1,0,0,0,0,0,0,0,0,1,1873,0,0
568,7195,2023-01-17 20:28:03.612624,1339.94,37895.18,212,0,0,0,0,0,1,1,0,0,0,0,1906,2,0
832,3687,2022-11-06 20:28:03.606292,1335.8,24823.04,157,1,0,0,0,0,0,0,0,0,0,1,1940,4,0
273,9361,2024-03-08 20:28:03.615973,394.19,30544.56,626,1,0,0,0,0,0,0,1,0,0,0,1964,2,0
387,7052,2023-09-05 20:28:03.612405,1709.62,15072.76,149,1,0,0,0,0,0,0,1,0,0,0,1873,0,0
583,5945,2023-08-07 20:28:03.610645,23.77,28383.39,554,0,1,0,0,0,0,1,0,0,0,0,1940,3,0
71,6866,2022-10-31 20:28:03.612121,998.08,36340.59,105,1,0,0,0,0,0,0,0,0,0,1,1940,4,0
279,771,2023-08-23 20:28:03.601072,1391.26,3730.66,422,0,0,0,1,0,0,0,0,0,0,1,1940,4,0
899,6881,2024-05-14 20:28:03.612144,750.62,3416.01,449,0,0,0,0,0,1,0,0,1,0,0,1964,0,1
702,7180,2023-11-13 20:28:03.612601,925.3,49416.13,346,1,0,0,0,0,0,0,0,0,1,0,1940,3,0
74,9516,2023-05-11 20:28:03.616216,198.08,31444.21,287,0,0,0,0,1,0,0,1,0,0,0,1906,2,0
520,4531,2023-05-03 20:28:03.608000,500.66,7887.03,453,0,1,0,0,0,0,0,0,1,0,0,1688,3,1
327,7910,2023-07-14 20:28:03.613727,1510.68,19105.17,114,1,0,0,0,0,0,0,1,0,0,0,1873,0,0
141,2962,2024-06-24 20:28:03.604935,1943.68,5144.89,534,0,0,0,1,0,0,0,1,0,0,0,1873,3,0
693,7389,2022-11-11 20:28:03.612919,1557.19,5846.8,588,0,0,0,1,0,0,0,0,0,0,1,1964,3,0
972,9933,2023-09-28 20:28:03.616856,430.31,48190.65,310,1,0,0,0,0,0,0,0,0,0,1,1873,0,0
277,3511,2024-09-01 20:28:03.605994,476.43,32206.97,235,0,0,1,0,0,0,0,1,0,0,0,1873,2,1
530,8052,2024-05-19 20:28:03.613951,941.58,8736.9,428,0,0,0,0,1,0,0,0,1,0,0,1964,0,0
899,3117,2023-08-22 20:28:03.605304,167.2,33150.55,692,0,0,1,0,0,0,0,1,0,0,0,1906,3,1
600,8866,2024-05-30 20:28:03.615206,384.59,10853.38,221,0,0,0,1,0,0,0,0,0,1,0,1964,2,0
649,9576,2024-04-28 20:28:03.616308,1356.67,8912.14,564,0,0,1,0,0,0,0,0,1,0,0,1873,4,1
634,4629,2022-11-02 20:28:03.608167,1606.82,44561.43,649,0,0,1,0,0,0,0,0,0,0,1,1906,4,0
770,3150,2024-02-12 20:28:03.605361,12.57,16754.98,574,0,0,1,0,0,0,1,0,0,0,0,1688,4,1
77,4736,2023-11-17 20:28:03.608355,1279.54,42846.56,656,0,0,0,1,0,0,0,0,1,0,0,1688,3,1
58,616,2023-06-15 20:28:03.600752,1445.48,38634.37,445,0,1,0,0,0,0,0,1,0,0,0,1964,4,0
262,6037,2023-03-21 20:28:03.610796,1782.12,21617.73,185,0,0,0,0,1,0,0,0,1,0,0,1940,0,0
318,1665,2022-11-19 20:28:03.602615,240.73,49684.61,322,0,0,0,0,1,0,0,1,0,0,0,1906,4,0
205,5317,2024-01-27 20:28:03.609363,829.37,7891.45,533,0,0,0,1,0,0,0,0,0,0,1,1964,1,0
539,2377,2023-05-12 20:28:03.603925,96.02,40892.06,116,0,0,1,0,0,0,0,1,0,0,0,1688,0,0
826,5689,2023-01-26 20:28:03.610148,888.77,47071.98,380,0,0,0,0,1,0,0,1,0,0,0,1688,0,1
749,1436,2022-12-15 20:28:03.602218,1225.8,47259.62,529,1,0,0,0,0,0,0,1,0,0,0,1964,4,0
632,1796,2023-09-05 20:28:03.602835,702.63,48611.15,352,0,0,1,0,0,0,1,0,0,0,0,1906,0,1
830,6817,2023-11-14 20:28:03.612046,204.16,6106.75,546,0,0,0,1,0,0,0,1,0,0,0,1688,4,0
670,2981,2024-03-16 20:28:03.605074,1258.09,28000.21,401,0,1,0,0,0,0,0,0,0,0,1,1940,4,0
832,5831,2024-07-01 20:28:03.610444,671.17,11922.71,710,0,0,0,1,0,0,1,0,0,0,0,1873,2,1
892,4474,2023-09-06 20:28:03.607885,1598.29,34572.22,621,0,0,0,0,1,0,0,1,0,0,0,1688,3,1
973,7656,2022-11-02 20:28:03.613339,1766.31,11284.37,710,0,0,1,0,0,0,0,0,0,1,0,1964,4,1
858,7562,2023-07-18 20:28:03.613196,1418.54,6628.38,547,0,0,0,0,0,1,1,0,0,0,0,1873,1,0
602,7412,2024-07-14 20:28:03.612963,1107.79,18856.35,694,0,0,0,0,0,1,0,0,0,0,1,1964,3,0
48,4872,2023-12-05 20:28:03.608584,1174.4,26422.44,197,0,0,1,0,0,0,0,0,1,0,0,1964,2,1
115,734,2024-08-10 20:28:03.601007,1810.28,11214.35,686,0,1,0,0,0,0,0,1,0,0,0,1964,1,0
484,9093,2024-09-13 20:28:03.615553,1528.0,15748.3,505,0,0,0,0,1,0,1,0,0,0,0,1906,3,0
748,8843,2022-11-14 20:28:03.615171,861.13,32267.59,176,0,1,0,0,0,0,0,0,1,0,0,1906,4,0
816,2921,2023-09-12 20:28:03.604866,570.14,8047.11,309,1,0,0,0,0,0,0,0,0,1,0,1873,3,0
65,5788,2023-09-24 20:28:03.610318,346.86,15183.29,156,0,0,0,0,0,1,0,1,0,0,0,1906,1,0
925,1693,2023-10-06 20:28:03.602662,38.42,25301.23,572,0,1,0,0,0,0,0,0,0,0,1,1873,1,0
660,2123,2023-11-02 20:28:03.603497,13.03,398.03,308,1,0,0,0,0,0,0,1,0,0,0,1964,3,0
837,2768,2024-01-16 20:28:03.604603,1946.81,16179.19,475,1,0,0,0,0,0,1,0,0,0,0,1688,2,1
217,772,2024-03-13 20:28:03.601074,1240.61,4417.97,466,0,0,0,1,0,0,0,1,0,0,0,1906,0,0
816,9934,2024-09-02 20:28:03.616858,1720.66,37187.01,93,0,0,1,0,0,0,1,0,0,0,0,1964,1,0
578,3269,2023-11-04 20:28:03.605562,806.71,46534.18,596,0,0,0,0,0,1,1,0,0,0,0,1688,1,1
43,5801,2023-03-14 20:28:03.610340,1955.53,8698.36,299,0,0,0,1,0,0,0,0,0,1,0,1964,0,0
10,3692,2023-10-17 20:28:03.606300,532.62,42443.66,570,1,0,0,0,0,0,0,0,1,0,0,1940,3,0
318,5934,2023-05-28 20:28:03.610626,672.67,27278.75,551,0,0,0,1,0,0,0,0,0,1,0,1940,4,0
906,8023,2023-10-23 20:28:03.613900,1493.33,28600.54,378,1,0,0,0,0,0,0,0,0,1,0,1964,1,0
665,3588,2024-05-06 20:28:03.606125,1452.01,13297.29,20,0,0,0,0,1,0,1,0,0,0,0,1906,2,1
518,5412,2024-04-25 20:28:03.609527,74.73,1809.43,602,0,1,0,0,0,0,1,0,0,0,0,1873,2,0
2,2672,2023-06-02 20:28:03.604443,701.43,9441.44,364,0,0,1,0,0,0,1,0,0,0,0,1940,2,0
392,9852,2023-10-23 20:28:03.616730,1988.85,29616.82,383,0,0,1,0,0,0,0,1,0,0,0,1940,1,0
578,9726,2024-01-29 20:28:03.616537,1713.48,15291.26,336,0,1,0,0,0,0,0,0,1,0,0,1873,4,1
806,1240,2023-04-08 20:28:03.601866,563.57,25457.63,53,0,1,0,0,0,0,0,0,0,1,0,1964,0,0
422,3377,2022-10-20 20:28:03.605743,1759.04,42869.94,508,0,0,0,0,0,1,0,0,0,0,1,1873,0,0
778,5985,2022-11-10 20:28:03.610712,248.67,38937.56,397,0,0,1,0,0,0,0,1,0,0,0,1873,2,1
418,5767,2023-04-16 20:28:03.610282,1806.37,13576.33,669,0,0,1,0,0,0,0,0,0,0,1,1940,0,0
855,5565,2023-04-25 20:28:03.609787,741.85,11021.16,282,0,0,0,0,1,0,0,0,0,0,1,1940,2,1
206,7048,2023-09-27 20:28:03.612399,770.76,48533.46,588,0,0,0,0,1,0,1,0,0,0,0,1964,2,1
882,9969,2023-01-16 20:28:03.616912,114.63,19015.66,432,0,0,1,0,0,0,0,1,0,0,0,1688,0,1
287,8860,2023-09-26 20:28:03.615197,384.17,26388.39,205,0,1,0,0,0,0,1,0,0,0,0,1940,1,0
383,9035,2022-11-11 20:28:03.615464,1696.75,37963.46,586,0,0,0,0,1,0,0,0,0,0,1,1688,1,0
609,9485,2024-08-22 20:28:03.616168,1920.09,12819.19,71,0,0,0,0,1,0,0,0,1,0,0,1940,2,0
424,7193,2023-05-17 20:28:03.612620,886.82,36051.79,393,0,0,0,0,1,0,0,0,1,0,0,1906,0,1
911,1390,2023-11-26 20:28:03.602140,1945.72,12377.28,198,0,1,0,0,0,0,0,0,0,0,1,1688,0,1
950,7086,2023-05-11 20:28:03.612457,658.67,38531.43,236,0,0,0,0,0,1,0,0,0,1,0,1964,1,0
881,4051,2023-06-17 20:28:03.606904,1634.45,22430.62,241,0,0,0,1,0,0,0,0,0,1,0,1940,4,0
125,9246,2023-07-07 20:28:03.615788,770.51,38296.49,408,0,0,0,0,0,1,0,0,0,1,0,1964,1,0
696,7256,2023-04-18 20:28:03.612717,419.76,2667.35,217,0,1,0,0,0,0,0,0,1,0,0,1873,3,0
540,8711,2023-04-16 20:28:03.614968,614.81,1024.77,501,0,0,0,0,1,0,1,0,0,0,0,1940,4,0
751,7520,2022-12-21 20:28:03.613131,658.78,4476.75,633,0,1,0,0,0,0,0,0,0,0,1,1964,0,0
150,9433,2024-01-10 20:28:03.616084,1297.38,20356.59,555,1,0,0,0,0,0,0,0,0,0,1,1940,4,0
520,4114,2024-05-15 20:28:03.607027,391.01,35441.47,196,0,0,0,0,1,0,0,1,0,0,0,1873,0,0
116,7701,2024-01-18 20:28:03.613408,37.93,21244.25,363,0,0,0,1,0,0,0,1,0,0,0,1873,0,0
420,6030,2023-02-16 20:28:03.610786,999.84,48676.05,11,0,1,0,0,0,0,0,0,0,1,0,1873,2,0
618,3170,2022-12-23 20:28:03.605394,801.27,37279.2,548,0,0,0,0,0,1,1,0,0,0,0,1906,3,0
914,8430,2024-03-30 20:28:03.614530,1389.92,44422.2,618,0,0,1,0,0,0,1,0,0,0,0,1906,3,0
376,7628,2023-02-20 20:28:03.613296,1018.39,37862.94,82,0,1,0,0,0,0,1,0,0,0,0,1873,1,0
779,1878,2023-07-27 20:28:03.602991,1679.04,35294.99,249,0,0,0,1,0,0,0,1,0,0,0,1873,2,0
193,6360,2024-04-23 20:28:03.611302,150.12,25527.8,623,0,0,1,0,0,0,0,0,1,0,0,1873,3,1
991,6508,2024-01-14 20:28:03.611550,858.58,27595.87,280,0,0,0,0,1,0,0,1,0,0,0,1940,4,0
469,4369,2023-05-21 20:28:03.607705,1523.47,8721.93,621,0,0,0,1,0,0,0,1,0,0,0,1873,4,0
69,2847,2023-03-30 20:28:03.604736,1652.97,20555.31,268,0,1,0,0,0,0,1,0,0,0,0,1940,3,0
84,5605,2024-04-07 20:28:03.609855,1385.67,37641.27,487,0,0,0,0,0,1,0,1,0,0,0,1940,0,0
686,9031,2024-06-24 20:28:03.615458,957.93,16783.88,498,0,1,0,0,0,0,0,1,0,0,0,1906,4,0
700,5660,2023-02-04 20:28:03.610097,1000.45,2068.19,507,0,0,0,1,0,0,0,0,0,0,1,1940,1,0
801,2505,2023-08-07 20:28:03.604159,1936.82,22858.89,346,0,0,0,1,0,0,0,0,0,0,1,1873,3,0
551,7019,2024-04-01 20:28:03.612355,1556.48,39278.47,152,0,0,0,1,0,0,1,0,0,0,0,1906,4,0
502,8356,2024-03-24 20:28:03.614417,1572.03,5222.67,216,0,0,0,0,0,1,0,1,0,0,0,1873,3,0
265,5522,2024-05-12 20:28:03.609713,1026.82,2121.75,609,0,0,1,0,0,0,0,0,1,0,0,1873,1,0
793,4156,2023-02-21 20:28:03.607146,99.44,14226.15,349,0,0,1,0,0,0,1,0,0,0,0,1906,2,0
920,6937,2023-01-22 20:28:03.612230,53.29,12231.1,191,0,0,0,1,0,0,1,0,0,0,0,1688,4,1
755,1523,2023-12-06 20:28:03.602365,1461.18,601.03,460,0,0,1,0,0,0,0,0,0,0,1,1964,1,1
275,4304,2024-06-17 20:28:03.607592,891.75,37674.93,661,1,0,0,0,0,0,0,0,0,1,0,1688,3,1
77,6623,2024-01-05 20:28:03.611727,1457.28,9608.23,157,1,0,0,0,0,0,0,1,0,0,0,1688,2,1
927,9165,2024-07-09 20:28:03.615663,1948.8,34761.82,268,0,1,0,0,0,0,0,0,0,1,0,1688,3,1
76,5782,2023-02-11 20:28:03.610308,647.24,43328.65,68,0,0,0,1,0,0,1,0,0,0,0,1688,1,0
588,7990,2024-07-21 20:28:03.613849,971.63,27286.7,557,0,0,0,0,1,0,0,0,1,0,0,1688,2,1
187,1884,2024-04-01 20:28:03.603001,1052.42,13627.53,547,0,1,0,0,0,0,1,0,0,0,0,1964,3,0
648,2977,2023-02-17 20:28:03.605067,1550.05,46797.81,518,0,0,0,1,0,0,1,0,0,0,0,1873,1,0
134,5272,2023-01-11 20:28:03.609287,1068.92,36800.61,682,0,0,0,1,0,0,1,0,0,0,0,1873,2,1
